"source_record_id","source_system","source_batch_id","schema_version","synthetic_vin","request_id","source_updated_at","ingested_at","seller_id","submission_channel","market_region","odometer_value","odometer_unit","submitted_at"
"SRC8F03E9D5279573F6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH29111518816","REQB8036676CF23DD3B","2025-01-31T12:55:24Z","2025-01-31T13:10:24Z","SELE92D023CB067977C","web","mountain_west","28563","mi","2025-01-31T12:50:24Z"
"SRC4DB174DE15826E12","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH40509660208","REQ8EAA9A871AB526B4","2025-01-31T20:21:48Z","2025-01-31T20:36:48Z","SELBECBE521920238EA","mobile","pacific_coast","28700","km","2025-01-31T20:16:48Z"
"SRC2733B4268C8A8D13","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH74142468420","REQ878041310E48F6D6","2025-02-01T03:26:36Z","2025-02-01T03:41:36Z","SEL6E9B32EE2CA2CBB5","web","great_lakes","28837","mi","2025-02-01T03:21:36Z"
"SRC4341C98EBD37CCDC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH11600144884","REQBC883CE10452E7D4","2025-02-01T10:09:48Z","2025-02-01T10:24:48Z","SELC9A1DF87B84651C0","mobile","mid_atlantic","28974","km","2025-02-01T10:04:48Z"
"SRC0F2FC4FFD7A2D3EF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH26557815054","REQCC7AE206758298CC","2025-02-01T16:53:00Z","2025-02-01T17:08:00Z","SEL8867555029EB0F57","web","mountain_west","29111","mi","2025-02-01T16:48:00Z"
"SRC3A8342FD46032881","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH49860577777","REQEA8AE1B57B603DA1","2025-02-01T23:36:12Z","2025-02-01T23:51:12Z","SEL533F896422E50653","mobile","pacific_coast","29248","km","2025-02-01T23:31:12Z"
"SRCE18882AF71A12F7D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH13283159435","REQ06FA25FC29DD960B","2025-02-02T06:19:24Z","2025-02-02T06:34:24Z","SEL5F5535932D9A4E6F","web","great_lakes","29385","mi","2025-02-02T06:14:24Z"
"SRCC001AC7922F9FE26","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH44559299731","REQABD6AA97525045D8","2025-02-02T13:02:36Z","2025-02-02T13:17:36Z","SELCFC6D873F8256D43","mobile","mid_atlantic","29522","km","2025-02-02T12:57:36Z"
"SRCB8BECA30F13F72E2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH20369333393","REQ342FF3AED5D84AA9","2025-02-02T19:45:48Z","2025-02-02T20:00:48Z","SEL094C24FB1A48FBA1","web","mountain_west","29659","mi","2025-02-02T19:40:48Z"
"SRC53C3D100DB48B351","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH17298814704","REQ6ABF5C3AAECB7968","2025-02-03T02:29:00Z","2025-02-03T02:44:00Z","SELE463E17E4F4DC982","mobile","pacific_coast","29796","km","2025-02-03T02:24:00Z"
"SRC125440826216A7EB","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH41134829127","REQ70C651D3EE3CE290","2025-02-03T09:12:12Z","2025-02-03T09:27:12Z","SELCCDA459055D475C4","web","great_lakes","29933","mi","2025-02-03T09:07:12Z"
"SRC814DC0463163289E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH13737349501","REQB03E5065F4242C89","2025-02-03T15:55:24Z","2025-02-03T16:10:24Z","SEL832279B99CE40750","mobile","mid_atlantic","30070","km","2025-02-03T15:50:24Z"
"SRCD5596A935DADB837","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH67389417543","REQF0AEECD46FC2C215","2025-02-03T22:38:36Z","2025-02-03T22:53:36Z","SEL76FE00FF4E1BF2BD","web","mountain_west","30207","mi","2025-02-03T22:33:36Z"
"SRC4471500FA205D502","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH53331522427","REQ6D87BC01E625B8F5","2025-02-04T05:21:48Z","2025-02-04T05:36:48Z","SEL3BC380E196B8644B","mobile","pacific_coast","30344","km","2025-02-04T05:16:48Z"
"SRC3EDFA80DF4A2E663","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH02894862145","REQ06E5D00134E137DC","2025-02-04T12:05:00Z","2025-02-04T12:20:00Z","SELB91BAC52A6DA1AF7","web","great_lakes","30481","mi","2025-02-04T12:00:00Z"
"SRCEC0B9C0BCB3EF99B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH97634494605","REQ31B4665A5F8D52C9","2025-02-04T18:48:12Z","2025-02-04T19:03:12Z","SELE7559E6B1BBA8DC8","mobile","mid_atlantic","30618","km","2025-02-04T18:43:12Z"
"SRC5FB35C6A94ECD6F1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH78816755941","REQ9FA0AA55D08FB931","2025-02-05T01:31:24Z","2025-02-05T01:46:24Z","SEL25AA664D6A377110","web","mountain_west","30755","mi","2025-02-05T01:26:24Z"
"SRCFA33DF522DE8B426","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH36566973871","REQBB7EE314C7359C73","2025-02-05T08:14:36Z","2025-02-05T08:29:36Z","SEL5241E8C6A2B10588","mobile","pacific_coast","30892","km","2025-02-05T08:09:36Z"
"SRC77D24F9BC9D15C70","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH91031985404","REQ23A0BF854897B3A0","2025-02-05T14:57:48Z","2025-02-05T15:12:48Z","SEL930AF43909016E51","web","great_lakes","31029","mi","2025-02-05T14:52:48Z"
"SRC7724D2994E537DE9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH75552907735","REQB9AB06B615216B12","2025-02-05T21:41:00Z","2025-02-05T21:56:00Z","SEL418956A01132B5D9","mobile","mid_atlantic","31166","km","2025-02-05T21:36:00Z"
"SRC27421B6EBCCC5A6B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH53212346438","REQ0409678E250C87F2","2025-02-06T04:24:12Z","2025-02-06T04:39:12Z","SELC3EE4DD6830BA605","web","mountain_west","31303","mi","2025-02-06T04:19:12Z"
"SRCA5F07AFEA2E08CDE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH94428398985","REQ99E6A4F320FFCA7E","2025-02-06T11:07:24Z","2025-02-06T11:22:24Z","SEL635DDFD56A0A3033","mobile","pacific_coast","31440","km","2025-02-06T11:02:24Z"
"SRC6C650E5AEDDDD65A","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH59766755866","REQ6BA05A9CFA7FB15D","2025-02-06T17:50:36Z","2025-02-06T18:05:36Z","SELE7B4E13649AA9E6F","web","great_lakes","31577","mi","2025-02-06T17:45:36Z"
"SRC6B25041611B1228D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14261080308","REQ87D56D15315BF4A5","2025-02-07T00:33:48Z","2025-02-07T00:48:48Z","SEL76A5462100117AB0","mobile","mid_atlantic","31714","km","2025-02-07T00:28:48Z"
"SRCA3FF1D1235200DE2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH42851105707","REQ01920AE83E957751","2025-02-07T07:17:00Z","2025-02-07T07:32:00Z","SEL2468F07AA1822710","web","mountain_west","31851","mi","2025-02-07T07:12:00Z"
"SRCD724114199CDBCA9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH67687456898","REQ9A4976F9578F1925","2025-02-07T14:00:12Z","2025-02-07T14:15:12Z","SEL5C6BA4F4BC0FD37D","mobile","pacific_coast","31988","km","2025-02-07T13:55:12Z"
"SRCA29258310489D877","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH25319147974","REQD6EB83AD89B6D8F6","2025-02-07T20:43:24Z","2025-02-07T20:58:24Z","SEL27C54646ADA0EABF","web","great_lakes","32125","mi","2025-02-07T20:38:24Z"
"SRCC3DE43E4C074CCF3","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH19976976205","REQ08D02D4004C46DD2","2025-02-08T03:26:36Z","2025-02-08T03:41:36Z","SEL99E34BF3FE0E59EF","mobile","mid_atlantic","32262","km","2025-02-08T03:21:36Z"
"SRC6ADE439FA764ED32","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH40763314905","REQAE581E9EB2DEB3B4","2025-02-08T10:09:48Z","2025-02-08T10:24:48Z","SELAA5959648D25D7AD","web","mountain_west","32399","mi","2025-02-08T10:04:48Z"
"SRC37AFFCEA8C57D97F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH09995444579","REQ2F27AACC23D4ED9A","2025-02-08T16:53:00Z","2025-02-08T17:08:00Z","SELB16682B367191F19","mobile","pacific_coast","32536","km","2025-02-08T16:48:00Z"
"SRCA0B9420366AAA8B2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH48464314083","REQEFE73012213E2B2E","2025-02-08T23:36:12Z","2025-02-08T23:51:12Z","SEL5C8DB8BAA83A3721","web","great_lakes","32673","mi","2025-02-08T23:31:12Z"
"SRC27380CC59F51A637","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH40746221368","REQ724DADD1F4BEA7CF","2025-02-09T06:19:24Z","2025-02-09T06:34:24Z","SELC9433CA3BD55E04C","mobile","mid_atlantic","32810","km","2025-02-09T06:14:24Z"
"SRC481FB43C3913E16E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH35388719945","REQ4ECD0270A796288C","2025-02-09T13:02:36Z","2025-02-09T13:17:36Z","SELC730A4D498394879","web","mountain_west","32947","mi","2025-02-09T12:57:36Z"
"SRC454EF9659BA4EED8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH57697398500","REQ9B1B79A256252CF0","2025-02-09T19:45:48Z","2025-02-09T20:00:48Z","SELB83F93CA83275877","mobile","pacific_coast","33084","km","2025-02-09T19:40:48Z"
"SRC1EA276866D44F7DE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH83266136978","REQ3DA171C957C8A25B","2025-02-10T02:29:00Z","2025-02-10T02:44:00Z","SEL7C757F008505CBE5","web","great_lakes","33221","mi","2025-02-10T02:24:00Z"
"SRC66D1C76B8329BAE7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH71100157070","REQF6990798823EB182","2025-02-10T09:12:12Z","2025-02-10T09:27:12Z","SELDBA1FE842BC523F1","mobile","mid_atlantic","33358","km","2025-02-10T09:07:12Z"
"SRC027D299A09DD319B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH99035913682","REQ07C2391CF648723F","2025-02-10T15:55:24Z","2025-02-10T16:10:24Z","SEL87200C22FCB1B54F","web","mountain_west","33495","mi","2025-02-10T15:50:24Z"
"SRCD0A262BEA57BC77E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH48316756552","REQ015228111369FC6B","2025-02-10T22:38:36Z","2025-02-10T22:53:36Z","SELD80AC48869303D57","mobile","pacific_coast","33632","km","2025-02-10T22:33:36Z"
"SRCADB27EF79096079F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH95221554255","REQ7CC71F8F7EFF9F03","2025-02-11T05:21:48Z","2025-02-11T05:36:48Z","SELDB981D745A5BEA80","web","great_lakes","33769","mi","2025-02-11T05:16:48Z"
"SRC1A6EDB23F5E353FE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH57284207483","REQ70FB1E0136081928","2025-02-11T12:05:00Z","2025-02-11T12:20:00Z","SEL2DCEC5758D6B8D11","mobile","mid_atlantic","33906","km","2025-02-11T12:00:00Z"
"SRC2D9768703B0132F3","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH85551579589","REQ8BA3CD9D4C2FF2A3","2025-02-11T18:48:12Z","2025-02-11T19:03:12Z","SEL61FB52F991E3CBCB","web","mountain_west","34043","mi","2025-02-11T18:43:12Z"
"SRC097D560F64F0B849","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH69288399867","REQ05E2A92DC80D007E","2025-02-12T01:31:24Z","2025-02-12T01:46:24Z","SEL3E887E1BBACA3321","mobile","pacific_coast","34180","km","2025-02-12T01:26:24Z"
"SRCA5482E4F3DCE2664","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH37516934604","REQE3F19AEE7E007309","2025-02-12T08:14:36Z","2025-02-12T08:29:36Z","SELBA1AFD4541796D99","web","great_lakes","34317","mi","2025-02-12T08:09:36Z"
"SRC18ACDAE836A2CBE5","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH77620453237","REQB6DEE130F93F69AA","2025-02-12T14:57:48Z","2025-02-12T15:12:48Z","SELE7596255E31D8B73","mobile","mid_atlantic","34454","km","2025-02-12T14:52:48Z"
"SRCC4397C0D6E54A199","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH98278662247","REQ3F00C23B237991D4","2025-02-12T21:41:00Z","2025-02-12T21:56:00Z","SEL96A1C8C1329F5C1A","web","mountain_west","34591","mi","2025-02-12T21:36:00Z"
"SRC72C86698A54427A6","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH86421519308","REQAA7C730AB854FEB9","2025-02-13T04:24:12Z","2025-02-13T04:39:12Z","SEL8A55E99D6251D2E5","mobile","pacific_coast","34728","km","2025-02-13T04:19:12Z"
"SRC8CDB8D6892ED1CBD","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH18788232181","REQ44DB70867FC6EEBF","2025-02-13T11:07:24Z","2025-02-13T11:22:24Z","SELB2D9498525A12D4F","web","great_lakes","34865","mi","2025-02-13T11:02:24Z"
"SRC01C58C25E3750C87","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH43087667221","REQDB383C81E9ECC0D1","2025-02-13T17:50:36Z","2025-02-13T18:05:36Z","SELA9F07372984AAAE3","mobile","mid_atlantic","35002","km","2025-02-13T17:45:36Z"
"SRC38A12F17051023DE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH85595276924","REQF76F6DAD79B01EF4","2025-02-14T00:33:48Z","2025-02-14T00:48:48Z","SEL162F38D64840A02D","web","mountain_west","35139","mi","2025-02-14T00:28:48Z"
"SRC30A9A7B558D5A035","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH38929125099","REQ1FAFC4DB6AAE522F","2025-02-14T07:17:00Z","2025-02-14T07:32:00Z","SEL65A9B4B606C0E835","mobile","pacific_coast","35276","km","2025-02-14T07:12:00Z"
"SRCD11CFE984543DABC","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH07832446725","REQEC8B5F23E189D837","2025-02-14T14:00:12Z","2025-02-14T14:15:12Z","SELF7D994CAB792DB44","web","great_lakes","35413","mi","2025-02-14T13:55:12Z"
"SRC96C9FD46AC0818E1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH22554460273","REQ27514D50A6D6A821","2025-02-14T20:43:24Z","2025-02-14T20:58:24Z","SEL042426B90A6DAC92","mobile","mid_atlantic","35550","km","2025-02-14T20:38:24Z"
"SRC5CF3FDA512A42545","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH84043157666","REQ78DC429879E668E2","2025-02-15T03:26:36Z","2025-02-15T03:41:36Z","SEL6BB4CA1801A38253","web","mountain_west","35687","mi","2025-02-15T03:21:36Z"
"SRC27E82F0BF55C7589","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH60162219711","REQD6C2648437EDD6E3","2025-02-15T10:09:48Z","2025-02-15T10:24:48Z","SELFB170EA82563C6AF","mobile","pacific_coast","35824","km","2025-02-15T10:04:48Z"
"SRCCDA9B3D3D321AB72","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH96651189350","REQ37D312F4BB8DE3B5","2025-02-15T16:53:00Z","2025-02-15T17:08:00Z","SEL6CA76E452A3407B8","web","great_lakes","35961","mi","2025-02-15T16:48:00Z"
"SRC88DF537A67932D40","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH68498117236","REQE1E357827C6A3B1E","2025-02-15T23:36:12Z","2025-02-15T23:51:12Z","SELC15F527EAFDCBB4B","mobile","mid_atlantic","36098","km","2025-02-15T23:31:12Z"
"SRC21C5D4BA4D327EF1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH66834278312","REQA08AB98742A65E9B","2025-02-16T06:19:24Z","2025-02-16T06:34:24Z","SELEDC0656C8D6C1338","web","mountain_west","36235","mi","2025-02-16T06:14:24Z"
"SRCA5DC4C73A84B673D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH46847840678","REQ46CC167A7F0BF379","2025-02-16T13:02:36Z","2025-02-16T13:17:36Z","SELEC896FD2959C115E","mobile","pacific_coast","36372","km","2025-02-16T12:57:36Z"
"SRCFB69E5B4FE44FC85","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH88062183726","REQA98AF0A91C290250","2025-02-16T19:45:48Z","2025-02-16T20:00:48Z","SEL5C114DD75AFFF688","web","great_lakes","36509","mi","2025-02-16T19:40:48Z"
"SRCE707C5931C9DE7B9","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH22979036733","REQ36FFAA47853CC1D6","2025-02-17T02:29:00Z","2025-02-17T02:44:00Z","SEL0F1054643BD3A8B6","mobile","mid_atlantic","36646","km","2025-02-17T02:24:00Z"
"SRC0F5A2EEB847FDBD2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH45876905711","REQD9611D2401CCE053","2025-02-17T09:12:12Z","2025-02-17T09:27:12Z","SEL4D1695F0E8800728","web","mountain_west","36783","mi","2025-02-17T09:07:12Z"
"SRCEF080263C91BF434","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH76641452543","REQF57600B85C1D05FA","2025-02-17T15:55:24Z","2025-02-17T16:10:24Z","SEL171BDAC4F6B1F2CD","mobile","pacific_coast","36920","km","2025-02-17T15:50:24Z"
"SRCF0E3C690DBF89C46","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH04549800032","REQ1374F1875994352F","2025-02-17T22:38:36Z","2025-02-17T22:53:36Z","SELC4D8A40130B6164B","web","great_lakes","37057","mi","2025-02-17T22:33:36Z"
"SRC4FA0BB4AF41E2292","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH17871544415","REQ89C37F5F602C9798","2025-02-18T05:21:48Z","2025-02-18T05:36:48Z","SEL3AA8A694EF8B4A41","mobile","mid_atlantic","37194","km","2025-02-18T05:16:48Z"
"SRCC8FA47041A49E80C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00675881380","REQ47B1C925B8B69E32","2025-02-18T12:05:00Z","2025-02-18T12:20:00Z","SEL80801D8FB25CEDCF","web","mountain_west","37331","mi","2025-02-18T12:00:00Z"
"SRCD5BB4E9A033E070F","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH79121413213","REQ14D97B712362535D","2025-02-18T18:48:12Z","2025-02-18T19:03:12Z","SEL5DA68389149EFEA1","mobile","pacific_coast","37468","km","2025-02-18T18:43:12Z"
"SRCA1AC1859E055699E","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH32447979457","REQFA89C4511EC42E7F","2025-02-19T01:31:24Z","2025-02-19T01:46:24Z","SEL62FBCD162A6C622C","web","great_lakes","37605","mi","2025-02-19T01:26:24Z"
"SRCAF9F228A3503060B","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH17034269368","REQ672DC96A98BE7C19","2025-02-19T08:14:36Z","2025-02-19T08:29:36Z","SEL1DCC98093D9E6A32","mobile","mid_atlantic","37742","km","2025-02-19T08:09:36Z"
"SRCB91E7420EEA5800D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH02139042620","REQ61D2301B93B30E0B","2025-02-19T14:57:48Z","2025-02-19T15:12:48Z","SEL1331B4626FE01801","web","mountain_west","37879","mi","2025-02-19T14:52:48Z"
"SRC7971876B87C0FC21","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH78240149479","REQC3751EE53E29A3D0","2025-02-19T21:41:00Z","2025-02-19T21:56:00Z","SEL0D2D8D5F73689800","mobile","pacific_coast","38016","km","2025-02-19T21:36:00Z"
"SRC2E44002B6D43A49C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH61657525774","REQA9988DE6B7901B74","2025-02-20T04:24:12Z","2025-02-20T04:39:12Z","SEL82D6AF8B3D0BD386","web","great_lakes","38153","mi","2025-02-20T04:19:12Z"
"SRCE5014003AEA89715","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH11133990543","REQF926C4BEB763B8BB","2025-02-20T11:07:24Z","2025-02-20T11:22:24Z","SEL6CDDF312A8F3B7E7","mobile","mid_atlantic","38290","km","2025-02-20T11:02:24Z"
"SRC771A7081322ABE06","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH78527503877","REQA539A0DF4C3FA2B4","2025-02-20T17:50:36Z","2025-02-20T18:05:36Z","SELF339FBC02BD98CD7","web","mountain_west","38427","mi","2025-02-20T17:45:36Z"
"SRC7EE27A601E0C3B36","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00025652980","REQA17C2A77155261AE","2025-02-21T00:33:48Z","2025-02-21T00:48:48Z","SEL7583C769A997B277","mobile","pacific_coast","38564","km","2025-02-21T00:28:48Z"
"SRC01F0EA50DEF044E8","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH66694746142","REQ00E5A69F7C916E9E","2025-02-21T07:17:00Z","2025-02-21T07:32:00Z","SELA6379FF2F04E09E7","web","great_lakes","38701","mi","2025-02-21T07:12:00Z"
"SRCFBB6CFB8AABBF263","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH20288635365","REQ6F322B21DD0386CA","2025-02-21T14:00:12Z","2025-02-21T14:15:12Z","SEL1B93D70098551CD9","mobile","mid_atlantic","38838","km","2025-02-21T13:55:12Z"
"SRC904FFB078F865F4D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH41826044311","REQAC3351827C606B1F","2025-02-21T20:43:24Z","2025-02-21T20:58:24Z","SELB4827A10F22A53C7","web","mountain_west","38975","mi","2025-02-21T20:38:24Z"
"SRC38F2B02144A98B88","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH50777270007","REQ608B32FDAC8A78C0","2025-02-22T03:26:36Z","2025-02-22T03:41:36Z","SEL87D761ACF4BDD7B4","mobile","pacific_coast","39112","km","2025-02-22T03:21:36Z"
"SRC690D40DDA9D62D37","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH60419262587","REQ5154377242A80C55","2025-02-22T10:09:48Z","2025-02-22T10:24:48Z","SELF5556BFD552601EB","web","great_lakes","39249","mi","2025-02-22T10:04:48Z"
"SRC1B3ECD1E040D572D","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH97746440856","REQEF00298BB6B36571","2025-02-22T16:53:00Z","2025-02-22T17:08:00Z","SEL6ED0115158114B69","mobile","mid_atlantic","39386","km","2025-02-22T16:48:00Z"
"SRCD09023195F6F564C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH14545335981","REQ50B5994BC1F90C26","2025-02-22T23:36:12Z","2025-02-22T23:51:12Z","SELAE714D268A4229C0","web","mountain_west","39523","mi","2025-02-22T23:31:12Z"
"SRCDB0DEF8639085163","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47781025171","REQFF6295D08F14CCDA","2025-02-23T06:19:24Z","2025-02-23T06:34:24Z","SELD3F64E2F88980723","mobile","pacific_coast","39660","km","2025-02-23T06:14:24Z"
"SRCC44B077565EDD309","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH01133421739","REQ8CCA08EFE1CBDBD0","2025-02-23T13:02:36Z","2025-02-23T13:17:36Z","SELE36AAEAA2583EB6B","web","great_lakes","39797","mi","2025-02-23T12:57:36Z"
"SRCC714D806C68635EF","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH26263404956","REQ594C792EA5B79FB6","2025-02-23T19:45:48Z","2025-02-23T20:00:48Z","SELBA6BD1530DB46CE5","mobile","mid_atlantic","39934","km","2025-02-23T19:40:48Z"
"SRC6EB2AA3A669456AE","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH32881600900","REQ2928028F17127520","2025-02-24T02:29:00Z","2025-02-24T02:44:00Z","SELB59D041E20809E77","web","mountain_west","40071","mi","2025-02-24T02:24:00Z"
"SRCEC892C0818FA0C24","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH37535994537","REQ8D7697A550750D6C","2025-02-24T09:12:12Z","2025-02-24T09:27:12Z","SELE33314A9B6A4ABF5","mobile","pacific_coast","40208","km","2025-02-24T09:07:12Z"
"SRC287238A20317430C","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH91950889734","REQAEC2A9718479F041","2025-02-24T15:55:24Z","2025-02-24T16:10:24Z","SEL6F1B97089F937D47","web","great_lakes","40345","mi","2025-02-24T15:50:24Z"
"SRC1705068CDEFBF3A1","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH77059279707","REQ270D63E87C44876C","2025-02-24T22:38:36Z","2025-02-24T22:53:36Z","SEL511D872EB308781F","mobile","mid_atlantic","40482","km","2025-02-24T22:33:36Z"
"SRCEFAE24A93D959810","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH00002774799","REQB63976554C41D30D","2025-02-25T05:21:48Z","2025-02-25T05:36:48Z","SEL3A5E92FD2E6B481C","web","mountain_west","40619","mi","2025-02-25T05:16:48Z"
"SRCEB2025BD807B06B2","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47259821190","REQ2CCC62F7D6459911","2025-02-25T12:05:00Z","2025-02-25T12:20:00Z","SELD73C5CC911A05488","mobile","pacific_coast","40756","km","2025-02-25T12:00:00Z"
"SRC23201B96F35AAEB7","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH47317832296","REQ411B7D8CC760425D","2025-02-25T18:48:12Z","2025-02-25T19:03:12Z","SELBC373EE8BC50AD50","web","great_lakes","40893","mi","2025-02-25T18:43:12Z"
"SRC2DA4650379472165","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH06406908509","REQA5D72CF768932627","2025-02-26T01:31:24Z","2025-02-26T01:46:24Z","SEL855ECFFE7FEAE08D","mobile","mid_atlantic","41030","km","2025-02-26T01:26:24Z"
"SRCA0B22B222A1F7111","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH89373970585","REQDCD840B8C8426113","2025-02-26T08:14:36Z","2025-02-26T08:29:36Z","SELC4572292C06EB536","web","mountain_west","41167","mi","2025-02-26T08:09:36Z"
"SRCAF2F7A3CFF94AF32","valuation_portal","BAT4F563E461D5D","1.0","SYNVEH22077025621","REQ756A0E30897A1C23","2025-02-26T14:57:48Z","2025-02-26T15:12:48Z","SEL581ECE2429F48E81","mobile","pacific_coast","41304","km","2025-02-26T14:52:48Z"
